x,y,z,timestamp,walking_direction
-3.8022308,-12.272202,7.0510406,830,90
-4.154175,-12.432602,7.0701904,840,90
-4.4055786,-12.257828,7.1300507,850,90
-4.58992,-11.647308,7.0462494,860,90
-4.762314,-10.972137,6.4333344,870,90
-4.755127,-10.399933,5.5881805,880,90
-4.5085297,-9.772644,4.891464,890,90
-4.147003,-9.229172,3.9744873,900,90
-3.7495575,-10.009674,2.3895264,910,90
-2.6482239,-12.985672,0.32333374,920,90
-0.869339,-17.71901,-1.4459839,930,90
0.49536133,-22.461914,-2.781952,940,90
1.3309326,-23.98703,-3.8090668,950,90
1.5679626,-19.351852,-3.277542,960,90
2.9709625,-9.877991,0.45741272,970,90
4.462555,-2.6929932,3.521988,980,90
5.130539,-0.6507416,4.079834,990,90
5.865555,-0.39935303,3.3400269,1000,90
6.634094,-1.953186,1.6784515,1010,90
7.337982,-3.9236145,-0.6175842,1020,90
6.5239563,-5.719269,-2.8011017,1030,90
4.0100403,-8.575546,-3.976654,1040,90
0.73716736,-12.135727,-4.6063232,1050,90
-1.6737823,-14.570633,-4.4483185,1060,90
-2.902008,-15.98082,-2.9471436,1070,90
-4.0655975,-15.715057,-0.4260559,1080,90
-4.0249023,-13.124527,1.1852417,1090,90
-3.6130981,-11.503662,1.4294586,1100,90
-3.0624237,-8.182892,0.21559143,1110,90
-2.3537445,-6.653,-0.6941986,1120,90
-1.1015778,-5.4535065,-1.5441437,1130,90
-0.5078125,-5.2452087,-2.8202515,1140,90
-0.22290039,-5.9706573,-3.7922974,1150,90
-0.34500122,-7.5843506,-4.2280426,1160,90
-0.9674988,-9.839691,-3.3421936,1170,90
-1.640274,-11.21875,-1.0724945,1180,90
-2.0592499,-10.952988,0.57232666,1190,90
-1.6618195,-9.887573,1.3983307,1200,90
-0.6777954,-8.6354065,1.6808472,1210,90
0.002151489,-8.369644,1.0894775,1220,90
0.23918152,-8.225998,0.7949829,1230,90
0.03567505,-8.625824,-0.06213379,1240,90
-0.3809204,-8.463028,-0.90249634,1250,90
-0.97229004,-8.436691,-1.5345612,1260,90
-1.2835388,-8.307404,-1.7380829,1270,90
-1.3816986,-8.360077,-1.6446991,1280,90
-1.4367676,-8.886795,-1.0820618,1290,90
-1.2548065,-9.583511,0.03363037,1300,90
-0.88848877,-10.115021,1.0080719,1310,90
-0.6993561,-10.098267,1.2067871,1320,90
-0.32824707,-10.01207,1.1756744,1330,90
0.02609253,-9.708008,0.9027252,1340,90
-0.2444458,-9.703217,0.6130371,1350,90
-2.2268524,-9.655334,0.328125,1360,90
-3.8213806,-10.385559,-0.011856079,1370,90
-5.0687714,-10.543579,-0.42366028,1380,90
-5.138199,-10.615402,-0.8857422,1390,90
-4.9083557,-11.130157,-0.7588501,1400,90
-4.4414825,-11.8220825,0.06236267,1410,90
-3.8836365,-11.563507,0.39994812,1420,90
-2.818222,-11.058334,1.0846863,1430,90
-3.7974396,-11.9561615,1.1541138,1440,90
-4.309799,-12.652878,1.0966644,1450,90
-4.324173,-12.932999,0.8189392,1460,90
-4.1876984,-12.94017,0.38079834,1470,90
-4.0895386,-12.844406,0.05278015,1480,90
-3.4048004,-12.547531,-0.94558716,1490,90
-2.3944397,-12.791733,-1.1012115,1500,90
-1.5421143,-13.184387,-0.8857422,1510,90
1.8552704,-15.106934,0.58670044,1520,90
4.163269,-16.895401,1.0272217,1530,90
6.1217346,-18.226578,-0.03100586,1540,90
7.3547516,-18.030258,-1.5345612,1550,90
6.3946686,-16.2753,-2.5233765,1560,90
3.866394,-14.364731,-2.9758759,1570,90
1.031662,-13.313675,-2.664627,1580,90
-1.2907104,-12.911453,-1.7332916,1590,90
-2.9379272,-12.652878,-1.0126343,1600,90
-3.3138123,-12.46373,-0.6439209,1610,90
-3.0624237,-11.676041,0.34727478,1620,90
-3.0624237,-11.676041,0.34727478,1630,90
-2.6338654,-10.737518,0.838089,1640,90
-1.4128265,-9.293808,0.1844635,1650,90
-0.87890625,-8.309784,-0.849823,1660,90
-0.6945648,-7.9075623,-1.3645782,1670,90
-0.41204834,-7.332962,-2.2360687,1680,90
0.24874878,-6.356125,-2.8417969,1690,90
0.78504944,-5.400833,-2.331833,1700,90
1.0819397,-4.637085,-1.4196472,1710,90
1.431488,-3.9882507,-0.5649109,1720,90
1.754715,-3.6004028,0.13658142,1730,90
2.0348358,-3.3968964,0.6178131,1740,90
2.2766418,-3.241272,0.8524475,1750,90
2.3149567,-3.1095886,0.89315796,1760,90
1.9534302,-3.0186005,0.6178131,1770,90
1.4985352,-2.980301,0.11982727,1780,90
0.85209656,-3.1454926,-0.36140442,1790,90
0.442688,-3.4160461,-0.6822357,1800,90
0.2008667,-3.744049,-0.6750488,1810,90
0.08595276,-4.02417,-0.49069214,1820,90
-0.4096527,-5.3984375,0.47177124,1830,90
-0.6347046,-6.720047,1.6569061,1840,90
-1.008194,-8.285843,3.4142456,1850,90
-1.1590424,-10.217972,5.6121216,1860,90
-1.0345306,-13.086227,8.013504,1870,90
-2.2699432,-17.252136,10.472351,1880,90
-5.3536835,-21.621552,12.584045,1890,90
-7.194824,-22.01181,12.641495,1900,90
-6.641754,-17.98236,11.104416,1910,90
-5.2746735,-13.3519745,8.664734,1920,90
-3.5987244,-9.459015,6.35672,1930,90
-2.7679443,-7.95784,5.298477,1940,90
-0.5509033,-6.578781,1.5970459,1950,90
1.1202393,-9.731949,-1.8601837,1960,90
3.2391205,-15.655197,-4.8601074,1970,90
4.096237,-21.370163,-4.960678,1980,90
4.3428345,-23.70691,-4.285507,1990,90
1.8241425,-21.08046,-1.4268341,2000,90
1.6709137,-15.633652,1.2331238,2010,90
2.1353912,-2.5852509,5.0614624,2020,90
2.4226837,-0.6052551,4.661621,2030,90
3.0355988,-0.94044495,2.9473724,2040,90
4.309326,-2.1519012,-0.58647156,2050,90
5.954132,-3.9954376,-4.5201416,2060,90
5.9325867,-6.3752747,-6.969406,2070,90
4.1967926,-9.375214,-6.9909515,2080,90
1.5512085,-12.5451355,-5.99736,2090,90
-0.24923706,-14.508377,-3.5911865,2100,90
-1.7671661,-15.05426,-0.0549469,2110,90
-2.885254,-14.065445,2.7247162,2120,90
-3.2419891,-12.181213,3.0144196,2130,90
-2.9115906,-10.17009,2.1285553,2140,90
-2.6530151,-8.733566,0.6561279,2150,90
-1.7073059,-7.368866,-0.57688904,2160,90
-1.1757965,-6.605118,-2.1043854,2170,90
-0.6418915,-6.198105,-3.2655792,2180,90
0.18411255,-5.9922028,-3.5959778,2190,90
0.17692566,-7.1414185,-3.679779,2200,90
-0.10798645,-8.644974,-2.350998,2210,90
-0.49105835,-9.504501,-1.0724945,2220,90
-0.80229187,-9.717575,-0.03340149,2230,90
-0.8406067,-9.320145,0.40953064,2240,90
-0.78074646,-9.289017,0.7135925,2250,90
-0.9100342,-9.16452,0.65852356,2260,90
-0.54133606,-8.494141,0.33769226,2270,90
-0.86694336,-8.230789,-0.40690613,2280,90
-1.166214,-7.9506683,-1.1131897,2290,90
-1.5876007,-7.8213806,-1.4220428,2300,90
-1.7527924,-7.7974396,-1.5608978,2310,90
-1.8749084,-8.187683,-1.2520599,2320,90
-1.8605347,-8.841309,-0.40690613,2330,90
-1.5157776,-9.485352,0.18206787,2340,90
-0.6658325,-9.590683,0.4981079,2350,90
-0.16304016,-9.643356,0.9937134,2360,90
-0.280365,-9.408737,0.98413086,2370,90
-0.5437317,-9.26268,1.3791809,2380,90
-1.3194427,-9.425491,1.5419769,2390,90
-3.273117,-10.742294,1.403122,2400,90
-4.482193,-11.168472,0.14855957,2410,90
-5.1956635,-11.252258,-1.062912,2420,90
-5.2842407,-11.604218,-1.3502197,2430,90
-5.1884766,-12.537949,-0.47872925,2440,90
-4.328964,-12.923416,0.97216797,2450,90
-3.0480652,-12.30571,2.10701,2460,90
-2.8804626,-12.341629,2.3560028,2470,90
-3.91716,-13.399872,1.9825134,2480,90
-4.8365326,-14.429367,1.7383118,2490,90
-5.233963,-14.745407,1.2570648,2500,90
-4.8532867,-13.68956,0.58670044,2510,90
-3.6226654,-12.1141815,-0.16029358,2520,90
-2.3106537,-11.479721,-1.0509338,2530,90
-1.0369263,-12.509216,-1.3095093,2540,90
0.39959717,-14.790894,-0.6654663,2550,90
2.4490204,-16.809204,-0.12438965,2560,90
4.8911133,-17.434097,-0.3973236,2570,90
6.8806915,-17.2258,-1.0916443,2580,90
7.1368713,-16.387833,-2.0684814,2590,90
5.195175,-15.032715,-2.561676,2600,90
2.5256348,-14.20192,-2.4299927,2610,90
0.13623047,-13.835602,-1.6087952,2620,90
-1.4104309,-13.234665,-1.280777,2630,90
-1.9299622,-12.892288,-1.1491089,2640,90
-1.9156036,-11.881943,-0.29916382,2650,90
-1.6522369,-10.986511,0.34487915,2660,90
-1.6881561,-9.901932,0.407135,2670,90
-1.4487305,-8.625824,-0.00227356,2680,90
-1.3409882,-7.720825,-0.65589905,2690,90
-1.0800323,-6.8373566,-1.5393524,2700,90
-1.027359,-6.368088,-2.185791,2710,90
-0.5485077,-5.7623596,-2.4299927,2720,90
-0.3928833,-5.661804,-2.4635162,2730,90
0.48338318,-4.7496185,-1.6159668,2740,90
0.75154114,-4.277954,-0.85461426,2750,90
1.0675659,-3.890091,-0.10522461,2760,90
1.6852722,-3.3897095,0.5771179,2770,90
1.8456879,-3.2268982,0.6728821,2780,90
1.8696289,-2.839035,0.39515686,2790,90
1.778656,-2.688202,0.16770935,2800,90
1.5081024,-2.4032898,-0.3973236,2810,90
1.0723572,-2.3817444,-0.8785553,2820,90
0.62464905,-2.8605804,-0.88334656,2830,90
0.42591858,-3.222107,-0.7444763,2840,90
-0.17262268,-4.321045,-0.1411438,2850,90
-0.82624817,-5.7886963,0.6848602,2860,90
-1.1542511,-8.197266,3.25383,2870,90
-1.2260742,-10.3233185,6.0430756,2880,90
-1.190155,-11.692795,7.3790436,2890,90
-1.2931061,-15.31044,9.591293,2900,90
-2.7918854,-20.218552,12.014221,2910,90
-6.9625854,-22.765976,13.580032,2920,90
-6.890747,-20.402908,12.763611,2930,90
-4.8724365,-12.205154,8.336731,2940,90
-4.0608063,-9.899536,6.986389,2950,90
-1.5804138,-5.2045135,3.9002686,2960,90
-0.82862854,-4.787918,2.6720428,2970,90
1.7307587,-8.027283,-2.6454773,2980,90
4.7450714,-13.80928,-5.877655,2990,90
6.5239563,-20.474731,-6.01651,3000,90
6.3635406,-27.195251,-3.6654053,3010,90
4.4577637,-28.401932,-2.24086,3020,90
1.3309326,-13.629715,6.0502625,3030,90
0.33494568,-4.428787,6.246582,3040,90
0.7132263,-0.4472351,4.510788,3050,90
1.6685181,-1.0314178,2.4876862,3060,90
3.3181152,-1.8622131,-1.6997681,3070,90
4.711548,-3.020996,-6.315796,3080,90
4.4362183,-4.6945496,-9.052368,3090,90
2.4801483,-7.637024,-9.346848,3100,90
0.97180176,-11.7430725,-7.079544,3110,90
0.06201172,-14.881882,-3.3780975,3120,90
-1.8437805,-15.918564,1.1541138,3130,90
-3.5364838,-14.505981,4.498825,3140,90
-3.771103,-13.246628,4.788513,3150,90
-3.273117,-9.265076,2.949768,3160,90
-2.9594727,-8.544418,1.9825134,3170,90
-1.5756226,-7.1964874,-1.0413666,3180,90
-0.65385437,-6.308243,-2.264801,3190,90
-0.1822052,-5.8102417,-3.1099548,3200,90
0.2008667,-5.748001,-3.557663,3210,90
0.3229828,-6.490204,-3.0764313,3220,90
-0.17501831,-8.249939,-1.8314514,3230,90
-0.24923706,-9.418304,-0.7923584,3240,90
-0.067276,-9.8133545,-0.15072632,3250,90
0.36128235,-9.329727,0.33529663,3260,90
0.3229828,-9.248322,1.0391998,3270,90
0.03327942,-8.922714,1.3265076,3280,90
-0.04093933,-8.367249,1.1086273,3290,90
0.05482483,-7.7184296,0.28741455,3300,90
-0.4288025,-7.965027,0.000122,3310,90
-1.5828094,-8.29303,-0.9575653,3320,90
-1.8365936,-8.443863,-1.2544403,3330,90
-1.9419403,-8.616257,-1.0605164,3340,90
-1.9275818,-9.545197,-0.26324463,3350,90
-1.7599792,-9.796585,0.8596344,3360,90
-1.1279144,-9.255508,1.2738342,3370,90
-0.9339752,-9.564346,2.209961,3380,90
-1.5349274,-10.215576,1.8125305,3390,90
-1.7863159,-10.399933,0.94343567,3400,90
-3.1174927,-11.6592865,1.024826,3410,90
-3.6298523,-10.8237,-0.4092865,3420,90
-4.3768463,-10.536392,-2.1762085,3430,90
-6.1916504,-11.034393,-2.6790009,3440,90
-6.9170837,-11.549149,-1.785965,3450,90
-6.5196533,-11.656891,-1.0437622,3460,90
-5.2674866,-12.092636,0.26586914,3470,90
-3.7184296,-12.652878,0.625,3480,90
-4.1086884,-14.292908,0.1509552,3490,90
-3.704071,-14.872299,-0.06692505,3500,90
-3.376068,-14.951309,0.002502441,3510,90
-2.3393707,-13.438171,-0.84025574,3520,90
-1.427185,-12.46373,-1.5848541,3530,90
-0.59161377,-13.026367,-1.6446991,3540,90
0.95744324,-15.331985,-0.20817566,3550,90
4.1967926,-17.46762,1.9011078,3560,90
7.9197845,-18.015884,1.3432617,3570,90
10.620438,-17.453247,0.007293701,3580,90
10.764084,-15.985596,-1.2281036,3590,90
7.766556,-14.24263,-1.5608978,3600,90
4.4338226,-13.007217,-1.5249939,3610,90
1.5631714,-12.571472,-1.6087952,3620,90
-1.0321503,-12.626541,-1.6877899,3630,90
-3.2898712,-12.62175,-1.4842834,3640,90
-4.798218,-12.430206,-0.99108887,3650,90
-4.8556824,-11.984894,-0.08607483,3660,90
-3.7232208,-11.2881775,0.6441498,3670,90
-2.2268524,-10.182053,0.8189392,3680,90
-1.221283,-9.16452,0.34487915,3690,90
-0.3928833,-7.8692627,-0.7492676,3700,90
-0.06248474,-7.325775,-1.4411926,3710,90
0.30142212,-6.0233307,-2.7604065,3720,90
0.5121155,-5.2954865,-2.8992615,3730,90
0.9478607,-4.2683716,-2.7963104,3740,90
1.0771484,-3.8517914,-2.5090027,3750,90
1.2878418,-3.1047974,-1.1730499,3760,90
1.4051514,-3.0138245,-0.6894226,3770,90
1.8456879,-3.0473328,0.37121582,3780,90
2.082718,-3.2268982,0.8332977,3790,90
2.2718506,-3.3825226,1.1206055,3800,90
2.2622833,-3.60997,1.0104675,3810,90
2.178482,-3.756012,0.6609192,3820,90
1.9917297,-3.7392578,0.31375122,3830,90
1.6373901,-3.6506805,0.13179016,3840,90
1.4410706,-3.7225037,0.19165039,3850,90
1.1082764,-4.2875366,0.50289917,3860,90
0.46902466,-5.4965973,1.1397552,3870,90
-0.15586853,-7.2276154,2.1524963,3880,90
-0.5149994,-9.044815,3.6656342,3890,90
-0.36894226,-10.8237,5.5163574,3900,90
0.004547119,-13.53154,7.534668,3910,90
-0.88609314,-17.867447,10.556152,3920,90
-2.588379,-20.565704,12.174637,3930,90
-8.439804,-23.697327,13.9678955,3940,90
-7.709564,-18.588104,12.165054,3950,90
-5.454239,-12.710327,9.768463,3960,90
-3.5388794,-8.010513,7.541855,3970,90
-1.4439392,-3.9116364,3.2993317,3980,90
-0.9339752,-3.969101,1.2714386,3990,90
0.6485901,-6.435135,-3.3804932,4000,90
3.5479584,-11.7742,-7.4219055,4010,90
6.617325,-21.561691,-7.206436,4020,90
6.938156,-24.85852,-5.671753,4030,90
3.5527496,-26.486572,-0.4260559,4040,90
2.0587769,-16.234604,7.0342865,4050,90
0.79463196,-6.313034,8.760498,4060,90
1.0412292,-0.73931885,5.909012,4070,90
2.1090546,-0.9188843,3.4238281,4080,90
3.9669495,-2.0058594,-0.69659424,4090,90
5.0826416,-3.2939453,-5.463455,4100,90
4.551132,-4.8789062,-8.635773,4110,90
2.8656158,-7.1964874,-9.310928,4120,90
1.8720245,-8.819763,-8.88237,4130,90
-0.5676727,-15.121292,-2.8011017,4140,90
-1.1183319,-15.719849,-0.5098572,4150,90
-2.7224426,-15.432541,3.217926,4160,90
-3.1031342,-13.634491,4.0534973,4170,90
-2.933136,-11.357605,2.846817,4180,90
-2.605133,-9.497314,1.134964,4190,90
-1.5588684,-8.024887,-0.72772217,4200,90
-0.50541687,-6.839752,-2.3964844,4210,90
0.50971985,-5.9227753,-3.7324524,4220,90
1.89357,-5.958679,-4.359726,4230,90
2.2766418,-6.514145,-3.6821747,4240,90
2.2215729,-8.015305,-2.5473175,4250,90
0.84490967,-9.748703,-1.0437622,4260,90
-0.01939392,-9.779831,0.20600891,4270,90
0.1721344,-8.812576,0.49571228,4280,90
0.030883789,-8.518082,0.67048645,4290,90
-0.02178955,-8.290634,0.38319397,4300,90
0.04524231,-8.130234,0.16291809,4310,90
-0.44317627,-8.2044525,-0.2680359,4320,90
-0.8621521,-8.079941,-0.7013855,4330,90
-1.4535217,-8.314575,-0.8713684,4340,90
-1.676178,-8.532455,-0.9072876,4350,90
-1.9491272,-9.0903015,-0.81391907,4360,90
-2.0113678,-9.437454,-0.0549469,4370,90
-1.616333,-9.4207,0.5962677,4380,90
-0.5389404,-8.76709,1.2355194,4390,90
-0.5389404,-8.915527,1.1086273,4400,90
-0.94355774,-9.269867,0.63697815,4410,90
-0.9890442,-9.286621,0.30418396,4420,90
-3.0696106,-10.5651245,0.15335083,4430,90
-4.1924896,-11.355209,-1.2712097,4440,90
-4.7838593,-11.69519,-1.4196472,4450,90
-5.408737,-12.377533,-1.4483795,4460,90
-5.4422607,-12.889893,-0.7444763,4470,90
-3.3425446,-11.960953,0.21559143,4480,90
-3.2779083,-12.284164,0.39276123,4490,90
-4.4366913,-13.739838,0.5196533,4500,90
-4.5085297,-14.800476,-0.06692505,4510,90
-4.4654236,-15.229034,-0.23451233,4520,90
-4.3265686,-15.267349,-0.56251526,4530,90
-3.8668823,-14.49881,-0.5720978,4540,90
-3.4335327,-13.962509,-0.5433655,4550,90
-1.3745117,-13.699142,0.12461853,4560,90
-0.43119812,-13.996017,0.5124817,4570,90
2.185669,-14.728653,1.7861938,4580,90
6.842392,-14.984833,1.7742157,4590,90
8.005966,-14.764557,1.0535583,4600,90
8.475235,-14.051086,-1.3430328,4610,90
6.6484528,-13.57225,-2.3605652,4620,90
4.0770874,-13.031158,-2.3222656,4630,90
1.723587,-12.358383,-1.6590729,4640,90
-0.7735748,-12.016022,-1.5776672,4650,90
-1.992218,-12.04953,-1.5680847,4660,90
-3.9506683,-12.2482605,-0.91207886,4670,90
-3.593933,-11.965744,-0.3590088,4680,90
-2.8996277,-11.09903,-0.12438965,4690,90
-2.6745605,-10.730331,-0.09805298,4700,90
-2.174179,-9.688858,-0.5840759,4710,90
-1.834198,-8.690475,-1.6830139,4720,90
-1.4056396,-8.237961,-1.9655304,4730,90
-1.1039734,-7.7926483,-2.1522675,4740,90
-0.36894226,-6.435135,-2.3294373,4750,90
0.27748108,-5.30986,-1.8290558,4760,90
0.8903961,-4.3138733,-1.201767,4770,90
1.3644562,-3.6051788,-0.56251526,4780,90
1.8049927,-3.1263428,-0.02861023,4790,90
2.1952362,-2.8055267,0.19883728,4800,90
2.4011383,-2.6786346,0.14376831,4810,90
2.4490204,-2.676239,0.01687622,4820,90
2.2311554,-2.6259613,-0.5601349,4830,90
1.8648376,-2.6475067,-0.95996094,4840,90
1.3476868,-2.882141,-1.1610718,4850,90
0.8760376,-3.3418274,-1.0796661,4860,90
0.605484,-4.040924,-0.67025757,4870,90
0.30621338,-5.1446533,0.01687622,4880,90
0.10510254,-6.55484,1.1253967,4890,90
-0.3521881,-8.168533,2.9042816,4900,90
-0.7544098,-9.911514,5.494812,4910,90
-0.65145874,-10.86441,6.926544,4920,90
0.006942749,-15.267349,10.611221,4930,90
-0.45513916,-17.429306,11.659882,4940,90
-6.905121,-23.438751,13.833817,4950,90
-8.626556,-20.838654,12.6319275,4960,90
-7.2115784,-15.513947,9.7948,4970,90
-5.138199,-10.948196,7.2210236,4980,90
-3.297058,-7.9554443,5.3703156,4990,90
-1.9586945,-7.103119,2.9952545,5000,90
-0.52456665,-9.255508,-1.3286743,5010,90
2.3580475,-13.76857,-5.968628,5020,90
5.092224,-19.485931,-7.4817657,5030,90
6.356369,-24.872879,-6.3900146,5040,90
4.81929,-24.662186,-5.573593,5050,90
4.6349335,-13.375916,1.292984,5060,90
4.6397247,-7.9362946,5.1452484,5070,90
3.6796417,1.307724,7.3359528,5080,90
2.8608246,0.26383972,5.561844,5090,90
3.708374,-1.6347504,1.9298401,5100,90
5.5447235,-3.5908203,-3.5002136,5110,90
5.700348,-5.783905,-7.625412,5120,90
4.438614,-8.453445,-9.066727,5130,90
2.415512,-12.087845,-8.341278,5140,90
0.39001465,-15.331985,-5.6310425,5150,90
-1.4559174,-16.361496,-0.82588196,5160,90
-3.0169373,-14.656815,4.0104065,5170,90
-3.7232208,-11.982498,4.6424713,5180,90
-3.4790192,-9.10466,3.0766602,5190,90
-2.8517303,-7.423935,1.0368042,5200,90
-1.8030701,-6.471039,-1.1299438,5210,90
-0.6945648,-5.748001,-3.0333405,5220,90
0.11708069,-5.360138,-4.244812,5230,90
0.8042145,-5.9467163,-4.7499847,5240,90
0.7682953,-7.8141937,-3.758789,5250,90
0.23918152,-9.743912,-1.5824585,5260,90
-0.522171,-10.455002,-0.023834229,5270,90
-0.81427,-10.036011,0.97694397,5280,90
-0.92440796,-9.291412,1.3456573,5290,90
-0.43359375,-8.503723,1.4102936,5300,90
-0.55329895,-8.577942,1.5036774,5310,90
-0.28515625,-8.245148,0.6130371,5320,90
-0.5940094,-8.360077,-0.38056946,5330,90
-0.97468567,-8.240356,-1.3717651,5340,90
-1.2978973,-8.012909,-1.6614685,5350,90
-1.379303,-8.010513,-1.2831726,5360,90
-1.4559174,-8.76709,-0.5050659,5370,90
-1.4678802,-9.468582,0.34727478,5380,90
-1.1207275,-9.631393,1.0080719,5390,90
-0.48387146,-9.231552,1.316925,5400,90
0.7132263,-8.941864,1.0918732,5410,90
0.5623932,-9.77504,1.2091827,5420,90
0.15298462,-10.148544,0.56993103,5430,90
-1.8844757,-11.450989,0.36642456,5440,90
-3.2204437,-11.113403,-0.88334656,5450,90
-4.079956,-11.185226,-1.9894714,5460,90
-4.6162567,-11.570694,-1.9846802,5470,90
-4.1685486,-11.846024,-1.2233276,5480,90
-2.8924408,-11.668854,-0.10282898,5490,90
-1.9036255,-11.654495,0.8309021,5500,90
-2.0640411,-12.095032,0.9290619,5510,90
-3.486206,-13.268188,0.23234558,5520,90
-3.929123,-13.68956,-0.22254944,5530,90
-3.6944885,-14.223465,-0.29437256,5540,90
-3.577179,-14.288116,-0.46435547,5550,90
-3.3329773,-13.641678,-0.74687195,5560,90
-3.256363,-13.167633,-0.85461426,5570,90
-2.8708954,-12.391907,-0.2895813,5580,90
-1.2308655,-12.40387,0.50289917,5590,90
0.7491455,-13.488449,1.2115784,5600,90
3.2391205,-14.381485,1.1230011,5610,90
5.669235,-14.716675,0.30178833,5620,90
7.337982,-14.656815,-0.5888519,5630,90
7.6707764,-14.383881,-1.2304993,5640,90
6.4257965,-13.742233,-1.3478241,5650,90
4.1489105,-13.110168,-0.9001007,5660,90
1.8121643,-12.643295,-0.849823,5670,90
-1.5756226,-12.355988,-1.2352905,5680,90
-2.19812,-12.157272,-0.9862976,5690,90
-2.5476685,-11.63295,-0.5960388,5700,90
-2.3250122,-10.39035,-0.10044861,5710,90
-2.19812,-9.61702,0.25868225,5720,90
-2.186142,-9.10228,0.05039978,5730,90
-2.1167145,-8.884399,-0.33029175,5740,90
-1.5564728,-8.376831,-1.4819031,5750,90
-0.9794769,-7.830948,-2.2600098,5760,90
-0.64668274,-7.5292816,-2.585617,5770,90
0.23678589,-6.49498,-2.3725433,5780,90
0.52648926,-6.1214905,-2.058899,5790,90
1.1130676,-5.3074646,-1.1826172,5800,90
1.8313293,-4.352173,0.07434082,5810,90
2.0875092,-4.1247253,0.3688202,5820,90
2.6022491,-3.7608032,0.82611084,5830,90
2.8488617,-3.4687195,1.0966644,5840,90
