x,y,z,timestamp,walking_direction
-0.2157135,-0.41610718,12.090836,920,30
0.26312256,-0.80397034,12.686996,930,30
0.77308655,-1.1535187,13.180191,940,30
1.1872864,-1.3258972,13.354965,950,30
1.407547,-1.3378754,13.062881,960,30
1.3668518,-1.2804108,12.222519,970,30
1.2016449,-1.0984497,11.049362,980,30
0.9406738,-0.8087616,9.849869,990,30
0.6892853,-0.47357178,8.6671295,1000,30
0.5576019,-0.1048584,7.6639557,1010,30
0.53126526,0.18482971,6.914566,1020,30
0.4642334,0.29257202,6.442917,1030,30
0.442688,0.2901764,6.1891327,1040,30
0.40916443,0.20159912,6.155609,1050,30
0.3780365,0.017242432,6.4069977,1060,30
0.46662903,-0.17430115,6.787674,1070,30
0.6294403,-0.32034302,7.201874,1080,30
0.8616638,-0.3394928,7.515518,1090,30
1.0220795,-0.2604828,7.685501,1100,30
1.0532074,-0.12162781,7.74057,1110,30
1.0268707,0.11061096,7.7453613,1120,30
0.95025635,0.33805847,7.7381744,1130,30
0.8329468,0.42185974,7.7022552,1140,30
0.7706909,0.48171997,7.7022552,1150,30
0.76589966,0.6181946,7.8818207,1160,30
0.684494,0.8456421,8.085327,1170,30
0.5001526,1.0347748,8.169128,1180,30
0.3373413,1.1257629,8.181107,1190,30
0.2870636,1.197586,8.190674,1200,30
0.26312256,1.1832123,8.205048,1210,30
0.31340027,1.1257629,8.257721,1220,30
0.37564087,1.0371704,8.442078,1230,30
0.39959717,0.85520935,8.798813,1240,30
0.5504303,0.6325531,9.294403,1250,30
0.88082886,0.5128479,9.854645,1260,30
1.1417999,0.46974182,10.352646,1270,30
1.2160187,0.49847412,10.635162,1280,30
1.0723572,0.57029724,10.745285,1290,30
0.9167328,0.71875,10.733322,1300,30
0.73716736,0.77142334,10.673462,1310,30
0.6150665,0.7666321,10.66629,1320,30
0.6150665,0.76423645,10.898529,1330,30
0.679718,0.6038208,11.190613,1340,30
0.8664551,0.37397766,11.600021,1350,30
1.2207947,0.21116638,12.291946,1360,30
1.5631714,0.07710266,13.055695,1370,30
1.7570953,0.017242432,13.580032,1380,30
1.7882233,0.16807556,13.778748,1390,30
1.5488129,0.41229248,13.745224,1400,30
1.0651855,0.8791504,13.357361,1410,30
0.8903961,1.0252075,13.129913,1420,30
0.43070984,1.0659027,12.526581,1430,30
-0.27796936,0.66607666,11.858597,1440,30
-0.48147583,0.44340515,11.731705,1450,30
-0.81427,-0.08810425,11.580872,1460,30
-0.96510315,-0.7249603,11.659882,1470,30
-0.8046875,-1.127182,12.10759,1480,30
-0.57006836,-1.4504089,12.641495,1490,30
-0.2947235,-1.8023529,13.19696,1500,30
-0.22529602,-1.8478394,13.151459,1510,30
-0.2109375,-1.8550262,12.588821,1520,30
-0.32585144,-1.6658783,11.6167755,1530,30
-0.5556946,-1.3474579,10.4938965,1540,30
-0.7280731,-0.77763367,8.832321,1550,30
-0.7496338,-0.5741272,8.343903,1560,30
-0.6993561,-0.19345093,7.5562134,1570,30
-0.60357666,0.2901764,6.780487,1580,30
-0.5844269,0.5272064,6.6272583,1590,30
-0.54133606,0.6301575,6.6703644,1600,30
-0.5461273,0.6469116,7.1300507,1610,30
-0.42401123,0.6421356,7.5562134,1620,30
-0.26361084,0.6325531,7.802826,1630,30
-0.12953186,0.57029724,7.869858,1640,30
0.04046631,0.57987976,7.8339386,1650,30
0.18650818,0.5966339,7.711838,1660,30
0.35409546,0.6181946,7.589737,1670,30
0.53845215,0.6876221,7.498749,1680,30
0.6342163,0.7618408,7.4460754,1690,30
0.6629486,0.8360596,7.3718567,1700,30
0.6629486,0.936615,7.3359528,1710,30
0.5240936,1.0204163,7.3670807,1720,30
0.36846924,1.0204163,7.4221344,1730,30
0.20326233,0.99168396,7.443695,1740,30
0.006942749,0.96055603,7.4532623,1750,30
-0.13192749,0.99168396,7.472412,1760,30
-0.22769165,1.0204163,7.4412994,1770,30
-0.2659912,1.1089935,7.3503113,1780,30
-0.25642395,1.2789917,7.2521515,1790,30
-0.19656372,1.4585571,7.1851196,1800,30
-0.12953186,1.6620636,7.2330017,1810,30
-0.07685852,1.8655701,7.496353,1820,30
-0.07925415,2.0331573,7.970413,1830,30
-0.13192749,2.1337128,8.645584,1840,30
-0.15107727,2.1983643,9.490738,1850,30
-0.13432312,2.248642,10.316727,1860,30
-0.2444458,2.27977,10.999084,1870,30
-0.3881073,2.284546,11.439606,1880,30
-0.41444397,2.1839905,11.760437,1890,30
-0.38571167,1.8919067,12.136322,1900,30
-0.27557373,1.4274292,12.5529175,1910,30
0.004547119,1.0012665,13.048508,1920,30
0.3660736,0.6517029,13.563263,1930,30
0.684494,0.39312744,14.020554,1940,30
0.9694061,0.31651306,14.394058,1950,30
1.1130676,0.49847412,14.554474,1960,30
0.9741974,0.778595,14.367722,1970,30
0.7299957,1.0874481,13.766769,1980,30
0.44029236,1.2646179,13.05809,1990,30
0.26791382,1.1927948,12.481094,2000,30
0.35888672,0.87675476,12.081253,2010,30
0.61746216,0.35961914,11.992676,2020,30
0.9478607,-0.12162781,12.256027,2030,30
1.3860016,-0.46878052,12.708542,2040,30
1.7930145,-0.75608826,12.993454,2050,30
2.0372314,-0.9763489,12.931198,2060,30
2.0539856,-1.0362091,12.473907,2070,30
1.9390564,-0.9380493,11.43483,2080,30
1.7451324,-0.7321472,10.060547,2090,30
1.5033112,-0.39935303,8.820358,2100,30
1.1824951,-0.009094238,7.8099976,2110,30
0.8856201,0.25187683,7.072586,2120,30
0.6773224,0.3907318,6.7110596,2130,30
0.51690674,0.40750122,6.69191,2140,30
0.3277588,0.2997589,6.914566,2150,30
0.19607544,0.09864807,7.273697,2160,30
0.18171692,-0.06895447,7.613678,2170,30
0.2583313,-0.19584656,7.8219757,2180,30
0.30142212,-0.24372864,7.9249268,2190,30
0.41156006,-0.15753174,7.855484,2200,30
0.5695801,-0.006698608,7.6280365,2210,30
0.69407654,0.15371704,7.3551025,2220,30
0.87364197,0.3763733,7.2090607,2230,30
1.0364532,0.58706665,7.1492004,2240,30
1.1441803,0.74746704,7.1539917,2250,30
1.2279816,0.8959198,7.2162323,2260,30
1.2255859,0.95336914,7.302429,2270,30
1.1489716,0.99168396,7.3742523,2280,30
0.9885559,1.0754852,7.381439,2290,30
0.71562195,1.1592712,7.443695,2300,30
0.4067688,1.2837677,7.546646,2310,30
0.23439026,1.3532104,7.6831055,2320,30
0.22241211,1.4202423,7.9560547,2330,30
0.33973694,1.4609528,8.3750305,2340,30
0.50253296,1.4968567,8.817963,2350,30
0.7012634,1.5040436,9.217789,2360,30
0.87364197,1.5327759,9.562561,2370,30
0.9813843,1.5375671,9.785217,2380,30
1.0675659,1.5327759,9.837891,2390,30
1.0508118,1.4848938,9.940842,2400,30
0.976593,1.4824982,10.165894,2410,30
0.91433716,1.4992523,10.532211,2420,30
0.8903961,1.446579,10.977524,2430,30
0.85209656,1.3172913,11.475525,2440,30
0.8473053,1.1999817,11.870575,2450,30
0.8401184,1.0970306,12.198578,2460,30
0.8209686,0.95098877,12.440384,2470,30
0.818573,0.87197876,12.670227,2480,30
0.78027344,0.87435913,12.868942,2490,30
0.6892853,0.881546,13.012604,2500,30
0.5983124,0.936615,13.192169,2510,30
0.5001526,1.015625,13.33342,2520,30
0.29664612,0.9246521,13.287933,2530,30
-0.03137207,0.67803955,13.082031,2540,30
-0.48147583,0.4051056,12.780365,2550,30
-1.1207275,-0.05937195,12.399689,2560,30
-1.7097015,-0.5884857,12.124359,2570,30
-1.9012451,-0.9787445,12.220123,2580,30
-1.6498413,-1.1774597,12.646286,2590,30
-1.0608673,-1.2277374,13.180191,2600,30
-0.48387146,-1.1870422,13.467499,2610,30
-0.25881958,-1.23732,13.189774,2620,30
-0.3713379,-1.261261,12.430817,2630,30
-0.7448425,-1.0960541,11.482712,2640,30
-1.0417175,-0.8446655,10.364609,2650,30
-1.1566467,-0.5669403,9.215393,2660,30
-1.1781921,-0.28681946,8.298416,2670,30
-1.1279144,0.010055542,7.589737,2680,30
-1.0632629,0.2710266,6.9552765,2690,30
-0.9794769,0.5176239,6.3830566,2700,30
-0.8501892,0.6876221,6.0143433,2710,30
-0.65145874,0.79774475,5.990402,2720,30
-0.41204834,0.87197876,6.2513733,2730,30
-0.19177246,0.8456421,6.629654,2740,30
-0.002639771,0.7522583,7.0031586,2750,30
0.15298462,0.6517029,7.2114563,2760,30
0.33973694,0.55833435,7.3263702,2770,30
0.49775696,0.61579895,7.381439,2780,30
0.5791626,0.64930725,7.419739,2790,30
0.7012634,0.75704956,7.498749,2800,30
0.75154114,0.86958313,7.6040955,2810,30
0.7754822,0.9773102,7.7549286,2820,30
0.8066101,1.0994263,7.8770447,2830,30
0.7299957,1.2023773,7.8650665,2840,30
0.6629486,1.23349,7.8243713,2850,30
0.50971985,1.2861633,7.7142334,2860,30
0.33015442,1.3172913,7.6424103,2870,30
0.09313965,1.336441,7.625641,2880,30
-0.05291748,1.415451,7.673538,2890,30
-0.12713623,1.5303802,7.8770447,2900,30
-0.13192749,1.6620636,8.128433,2910,30
-0.1247406,1.8009186,8.688675,2920,30
-0.11515808,1.8511963,8.889786,2930,30
-0.0960083,1.9517517,9.303986,2940,30
-0.10798645,2.0140076,9.689453,2950,30
-0.16783142,2.0570984,10.022247,2960,30
-0.2109375,2.0570984,10.297577,2970,30
-0.23727417,2.0523071,10.558548,2980,30
-0.27796936,1.9517517,10.788391,2990,30
-0.2516327,1.8272552,11.030197,3000,30
-0.23727417,1.6309357,11.228928,3010,30
-0.15826416,1.4058838,11.463547,3020,30
0.07637024,1.0036469,11.870575,3030,30
0.25354004,0.74508667,12.229691,3040,30
0.4642334,0.5631256,12.665436,3050,30
0.739563,0.5559387,13.067673,3060,30
0.8688507,0.5966339,13.206528,3070,30
1.1010895,0.79296875,13.182587,3080,30
1.0939026,0.83366394,12.99585,3090,30
0.9406738,0.86958313,12.315887,3100,30
0.7611084,0.83366394,12.112381,3110,30
0.57437134,0.6540985,12.244064,3120,30
0.521698,0.40270996,12.569672,3130,30
0.6509857,0.14413452,12.792328,3140,30
0.75871277,-0.018676758,12.988663,3150,30
0.7898407,-0.18865967,13.053299,3160,30
0.8568878,-0.35385132,12.866562,3170,30
1.1226349,-0.4089203,12.268005,3180,30
1.3788147,-0.41131592,11.331879,3190,30
1.4602203,-0.4089203,10.292786,3200,30
1.4243011,-0.3682251,9.284836,3210,30
1.3261414,-0.30836487,8.444458,3220,30
1.165741,-0.25569153,7.867462,3230,30
0.9454651,-0.24612427,7.5634003,3240,30
0.69407654,-0.2700653,7.486786,3250,30
0.53845215,-0.27723694,7.443695,3260,30
0.51930237,-0.23414612,7.3144073,3270,30
0.5121155,-0.18865967,7.1252594,3280,30
0.53126526,-0.09768677,6.914566,3290,30
0.65338135,0.036392212,6.775711,3300,30
0.79463196,0.21356201,6.83078,3310,30
0.8856201,0.3763733,7.0270996,3320,30
0.8903961,0.49847412,7.273697,3330,30
0.83055115,0.5966339,7.5059357,3340,30
0.7419586,0.71875,7.678314,3350,30
0.63661194,0.8528137,7.7621155,3360,30
0.5839386,1.0228119,7.7669067,3370,30
0.55999756,1.1880035,7.7309875,3380,30
0.5121155,1.3244781,7.649597,3390,30
0.45465088,1.4034882,7.6400146,3400,30
0.45225525,1.4657288,7.6759186,3410,30
0.49057007,1.4777069,7.7980347,3420,30
0.5145111,1.4824982,7.9991455,3430,30
0.5647888,1.501648,8.221802,3440,30
0.59591675,1.5136261,8.477982,3450,30
0.61746216,1.5710754,8.772476,3460,30
0.69647217,1.6428986,9.052597,3470,30
0.7922363,1.7051544,9.277649,3480,30
0.8473053,1.7362823,9.464401,3490,30
0.81617737,1.7434692,9.653534,3500,30
0.7299957,1.7554321,9.847473,3510,30
0.6725311,1.7290955,10.055756,3520,30
0.684494,1.7051544,10.283218,3530,30
0.73716736,1.6668549,10.515442,3540,30
0.6916809,1.5184021,10.7859955,3550,30
0.6342163,1.3292694,11.183426,3560,30
0.65338135,1.2023773,11.770004,3570,30
0.6773224,1.0635071,12.500244,3580,30
0.6150665,0.87197876,13.256805,3590,30
0.6198578,0.723526,13.848175,3600,30
0.7563324,0.778595,14.243225,3610,30
0.684494,0.8073273,14.3437805,3620,30
0.3493042,0.8528137,14.262375,3630,30
-0.03137207,0.9006958,14.089996,3640,30
-0.42640686,0.86479187,13.785934,3650,30
-0.9291992,0.64930725,13.376526,3660,30
-1.5301361,0.27581787,12.967117,3670,30
-2.0209503,-0.22695923,12.682205,3680,30
-2.174179,-0.7608795,12.720505,3690,30
-1.8509674,-1.0912781,12.991058,3700,30
-1.1805878,-1.2277374,13.280746,3710,30
-0.5940094,-1.3282928,13.242447,3720,30
-0.34022522,-1.3929443,12.667831,3730,30
-0.4862671,-1.3833618,11.698181,3740,30
-0.7568054,-1.2229614,10.659103,3750,30
-0.9339752,-0.9476166,9.596069,3760,30
-1.0536957,-0.6674957,8.540237,3770,30
-1.0967865,-0.44963074,7.613678,3780,30
-0.9842529,-0.18626404,6.9193573,3790,30
-0.81666565,0.11779785,6.3758698,3800,30
-0.6777954,0.3691864,5.949707,3810,30
-0.56288147,0.5559387,5.727051,3820,30
-0.40486145,0.6828308,5.7174683,3830,30
-0.13909912,0.69480896,6.0742035,3840,30
0.14819336,0.64930725,6.636841,3850,30
0.26791382,0.58706665,7.1803284,3860,30
0.22720337,0.49128723,7.5250854,3870,30
0.17453003,0.44340515,7.75972,3880,30
0.18411255,0.4673462,7.9608307,3890,30
0.19129944,0.5391846,8.121246,3900,30
0.18650818,0.6469116,8.226593,3910,30
0.17932129,0.7738037,8.243347,3920,30
0.11228943,0.86958313,8.147583,3930,30
-0.002639771,0.95336914,7.9752045,3940,30
-0.09361267,1.0012665,7.836334,3950,30
-0.14389038,1.0419617,7.850708,3960,30
-0.20375061,1.1425171,7.9560547,3970,30
-0.27078247,1.2622223,8.003937,3980,30
-0.3713379,1.3891144,7.9560547,3990,30
-0.5078125,1.5231934,7.8890076,4000,30
-0.6777954,1.6428986,7.941681,4010,30
-0.85975647,1.7266998,8.128433,4020,30
-0.9818573,1.8105011,8.451645,4030,30
-0.9962311,1.8847198,8.815567,4040,30
-0.89328,1.9900665,9.196243,4050,30
-0.7496338,2.145691,9.603256,4060,30
-0.57244873,2.3444061,10.041397,4070,30
-0.5509033,2.406662,10.422073,4080,30
-0.6155548,2.435379,10.781204,4090,30
-0.65385437,2.4162292,11.1618805,4100,30
-0.63230896,2.3300476,11.451584,4110,30
-0.5461273,2.1672363,11.65509,4120,30
-0.3928833,1.9756927,11.770004,4130,30
-0.11038208,1.7314911,11.755646,4140,30
0.41874695,1.446579,11.590439,4150,30
0.53126526,1.3388367,11.487488,4160,30
0.73239136,1.1233673,11.200195,4170,30
0.9885559,1.1329346,11.092453,4180,30
1.1753082,1.2574463,11.221741,4190,30
1.2231903,1.2789917,11.442001,4200,30
1.1777039,1.1233673,11.602417,4210,30
1.0819397,0.91267395,11.820282,4220,30
1.0196838,0.63974,12.215332,4230,30
1.1058807,0.26623535,12.75882,4240,30
1.2782593,-0.16711426,13.340607,4250,30
1.4290924,-0.538208,13.850571,4260,30
1.5847168,-0.7584839,14.101959,4270,30
1.6517639,-0.7800293,13.563263,4280,30
1.5775299,-0.7441101,13.110764,4290,30
1.4051514,-0.6315918,11.825073,4300,30
1.1202393,-0.51426697,10.402924,4310,30
0.7922363,-0.38497925,9.110046,4320,30
0.521698,-0.23654175,8.102097,4330,30
0.40197754,-0.061767578,7.4843903,4340,30
0.46662903,0.14892578,7.2353973,4350,30
0.49057007,0.19441223,7.280884,4360,30
0.57676697,0.25427246,7.3503113,4370,30
0.61746216,0.29257202,7.2282104,4380,30
0.6820984,0.36439514,7.0989227,4390,30
0.73716736,0.426651,7.065399,4400,30
0.739563,0.49368286,7.0941315,4410,30
0.679718,0.5272064,7.2114563,4420,30
0.68688965,0.67803955,7.685501,4430,30
0.7994232,0.77142334,7.9871674,4440,30
0.897583,0.8169098,8.090118,4450,30
1.0795441,0.9773102,8.202652,4460,30
1.1058807,1.1018219,8.152374,4470,30
1.0819397,1.2263184,7.9919586,4480,30
1.0723572,1.2574463,7.9009857,4490,30
0.9813843,1.3412323,7.716629,4500,30
0.94306946,1.367569,7.723816,4510,30
0.9071655,1.4202423,7.89859,4520,30
0.8856201,1.4992523,8.104492,4530,30
0.89997864,1.5471344,8.255325,4540,30
1.0460205,1.7003632,8.513901,4550,30
1.2303772,1.9397888,8.829926,4560,30
1.2615051,2.0475311,8.851486,4570,30
1.2543182,2.0738678,8.856262,4580,30
1.2447357,2.1217499,8.937668,4590,30
1.194458,2.0690765,9.076538,4600,30
1.1537628,2.0331573,9.210602,4610,30
1.0268707,1.9876709,9.627197,4620,30
0.84251404,1.8895111,10.25209,4630,30
0.7108307,1.8009186,10.462784,4640,30
0.605484,1.7099457,10.7309265,4650,30
0.5983124,1.6812134,11.032593,4660,30
0.58872986,1.6476898,11.176254,4670,30
0.5791626,1.5207977,11.489883,4680,30
0.5623932,1.3580017,11.91127,4690,30
0.5552063,1.1832123,12.730087,4700,30
0.5336609,1.1520996,13.271179,4710,30
0.41874695,1.1927948,13.541718,4720,30
0.06918335,1.2718048,13.556091,4730,30
-0.46232605,1.3460236,13.366943,4740,30
-0.7831421,1.2837677,13.189774,4750,30
-1.7168884,0.6900177,12.457153,4760,30
-2.023346,0.22554016,12.109985,4770,30
-2.0137634,-0.17907715,12.124359,4780,30
-1.72406,-0.5023041,12.56488,4790,30
-1.300293,-0.8087616,13.115555,4800,30
-0.85258484,-1.1247864,13.520172,4810,30
-0.50541687,-1.2804108,13.625519,4820,30
-0.36894226,-1.2085876,13.177795,4830,30
-0.6634369,-1.1774597,12.256027,4840,30
-1.0632629,-1.1080322,11.090057,4850,30
-1.185379,-0.92367554,9.869019,4860,30
-1.087204,-0.73454285,8.705429,4870,30
-0.9315796,-0.54060364,7.826767,4880,30
-0.7855377,-0.2700653,7.201874,4890,30
-0.69696045,0.06272888,6.825989,4900,30
-0.71131897,0.3117218,6.5602264,4910,30
-0.7496338,0.42904663,6.4405212,4920,30
-0.71131897,0.47453308,6.526703,4930,30
-0.64668274,0.42904663,6.854721,4940,30
-0.68258667,0.33805847,7.376648,4950,30
-0.65145874,0.24708557,7.8602753,4960,30
-0.48147583,0.1920166,8.188278,4970,30
-0.21810913,0.23510742,8.336731,4980,30
-0.06488037,0.4051056,8.341507,4990,30
-0.014602661,0.5918579,8.214615,5000,30
0.01651001,0.82170105,8.008713,5010,30
-0.000244,1.0898438,7.795639,5020,30
-0.10798645,1.2550507,7.599304,5030,30
-0.2516327,1.3603973,7.491577,5040,30
-0.3881073,1.4370117,7.4652405,5050,30
-0.5796356,1.4801025,7.4843903,5060,30
-0.6706238,1.5591125,7.4341125,5070,30
-0.65385437,1.62854,7.3790436,5080,30
-0.48387146,1.78656,7.2521515,5090,30
-0.3234558,1.901474,7.146805,5100,30
-0.31388855,1.956543,7.127655,5110,30
-0.3713379,2.004425,7.2210236,5120,30
-0.48147583,2.0523071,7.52269,5130,30
-0.68019104,2.0714722,8.044632,5140,30
-0.78793335,2.1337128,8.760498,5150,30
-0.73526,2.2893372,9.509888,5160,30
-0.64668274,2.4401703,10.194626,5170,30
-0.61076355,2.5239716,10.711777,5180,30
-0.62034607,2.576645,10.982315,5190,30
-0.596405,2.557495,11.0278015,5200,30
-0.78793335,2.241455,10.860214,5210,30
-1.0513,1.7889557,10.766846,5220,30
-1.1231232,1.3795471,11.030197,5230,30
-0.8477936,1.039566,11.614395,5240,30
-0.359375,0.7594452,12.449966,5250,30
0.14102173,0.65649414,13.419617,5260,30
0.605484,0.8360596,14.30069,5270,30
0.74435425,1.0730896,14.765152,5280,30
0.4642334,1.1209717,14.566437,5290,30
0.14102173,0.99887085,13.9678955,5300,30
0.06201172,0.8073273,13.512985,5310,30
0.09552002,0.40270996,13.395676,5320,30
0.07397461,-0.15513611,13.539322,5330,30
0.20805359,-0.6028595,13.742828,5340,30
0.5408478,-0.8015747,13.86972,5350,30
0.9813843,-0.88298035,13.644669,5360,30
1.3381195,-0.85424805,12.952744,5370,30
1.407547,-0.81355286,11.853806,5380,30
1.268692,-0.696228,10.582489,5390,30
1.0244751,-0.5190582,9.423691,5400,30
0.65338135,-0.27246094,8.576141,5410,30
0.229599,-0.0713501,8.030273,5420,30
-0.17022705,0.014846802,7.6878967,5430,30
-0.438385,0.05076599,7.479599,5440,30
-0.53175354,0.07470703,7.321579,5450,30
-0.4671173,0.06512451,7.3383484,5460,30
-0.22529602,0.07470703,7.6017,5470,30
0.0236969,0.15849304,7.9919586,5480,30
0.09074402,0.2710266,8.243347,5490,30
0.02130127,0.4051056,8.2170105,5500,30
-0.07685852,0.49847412,8.025482,5510,30
-0.07685852,0.6421356,7.8339386,5520,30
-0.02658081,0.7953644,7.6472015,5530,30
-0.000244,0.8887329,7.3790436,5540,30
0.07157898,0.96295166,7.103714,5550,30
0.19129944,1.118576,6.9409027,5560,30
0.27030945,1.2646179,6.859497,5570,30
0.30621338,1.3771515,6.938507,5580,30
0.28466797,1.4346161,7.067795,5590,30
0.16496277,1.4585571,7.1803284,5600,30
0.07397461,1.4896698,7.2162323,5610,30
-0.0337677,1.4513702,7.1180725,5620,30
-0.12953186,1.4657288,6.9959717,5630,30
-0.10079956,1.5758667,6.9361115,5640,30
-0.014602661,1.7171326,6.9792175,5650,30
0.17453003,1.8583832,7.096527,5660,30
0.46662903,1.9828796,7.3144073,5670,30
0.7778778,2.0618896,7.7022552,5680,30
0.9741974,2.0930176,8.25293,5690,30
1.0053253,2.0786438,8.894577,5700,30
0.9071655,2.0331573,9.47876,5710,30
0.7276001,2.004425,10.031815,5720,30
0.5145111,2.028366,10.469955,5730,30
0.229599,2.0570984,10.841064,5740,30
0.01890564,2.114563,11.264832,5750,30
-0.05052185,2.2031555,11.746063,5760,30
-0.067276,2.1815948,12.234482,5770,30
0.06201172,2.090622,12.885712,5780,30
0.11946106,2.0930176,13.105972,5790,30
0.09552002,2.0882263,13.548904,5800,30
-0.1247406,2.0499268,13.927185,5810,30
-0.5437317,1.9445801,14.267166,5820,30
-1.1614227,1.6812134,14.525742,5830,30
-1.8629303,1.1808319,14.63826,5840,30
-2.3154297,0.31411743,14.453918,5850,30
-2.2555847,-0.18865967,14.458694,5860,30
-2.1717834,-0.46159363,14.4036255,5870,30
-1.9275818,-1.1702881,14.549683,5880,30
-1.4918365,-1.7999573,14.77713,5890,30
-1.1542511,-2.3027344,14.956696,5900,30
-0.9220123,-2.439209,14.564041,5910,30
-0.82862854,-2.293167,13.51059,5920,30
-0.9794769,-2.0345917,11.99028,5930,30
-1.1997375,-1.6802521,10.453201,5940,30
-1.2284698,-1.2636566,9.016678,5950,30
-0.948349,-0.6028595,7.333557,5960,30
-0.7161102,-0.15992737,6.5051575,5970,30
-0.5940094,0.08187866,6.203491,5980,30
-0.36177063,0.69958496,5.743805,5990,30
-0.31626892,0.9653473,5.736618,6000,30
-0.23965454,1.1137848,5.8371735,6010,30
-0.10798645,1.1688538,5.9712524,6020,30
-0.00743103,1.1712494,6.047867,6030,30
0.12664795,1.094635,6.2753143,6040,30
0.11228943,0.80493164,6.69191,6050,30
0.10749817,0.723526,6.792465,6060,30
0.28227234,0.57748413,7.1324463,6070,30
0.3948059,0.55833435,7.2928467,6080,30
0.90237427,0.6588898,7.826767,6090,30
1.1178436,0.67803955,8.085327,6100,30
1.1585541,0.7043762,8.240952,6110,30
1.031662,0.73550415,8.23378,6120,30
0.70365906,0.71395874,8.097305,6130,30
0.48098755,0.71635437,8.0159,6140,30
-0.0960083,0.802536,7.9249268,6150,30
-0.31866455,0.9725342,7.9033813,6160,30
-0.42640686,1.149704,7.836334,6170,30
-0.49583435,1.3580017,7.826767,6180,30
